from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
5285,5285,0,240,,
5285,5410,0,240,,
5285,6113,0,240,,
5285,6478,0,240,,
5287,11592,2,360,,
5287,5287,0,240,,
5287,5805,0,240,,
5287,5826,0,240,,
5288,11592,2,360,,
5288,5805,0,240,,
5288,5826,0,240,,
5295,5919,0,240,,
5295,5960,0,240,,
5311,5311,0,240,,
5323,5323,0,240,,
5332,11331,2,300,,
5332,13056,2,300,,
5335,11754,2,360,,
5335,5381,2,300,,
5336,5336,0,240,,
5336,7100,2,300,,
5336,8989,2,600,,
5341,11775,0,240,,
5341,5365,0,240,,
5341,5376,0,240,,
5342,5364,0,240,,
5350,5350,0,240,,
5350,9412,2,360,,
5352,12173,2,300,,
5352,5352,0,240,,
5352,7095,0,240,,
5352,7166,0,240,,
5352,7207,0,240,,
5352,7214,0,240,,
5352,7259,0,240,,
5354,5354,0,240,,
5358,5346,2,300,,
5359,5359,0,240,,
5360,5345,0,240,,
5360,7150,2,360,,
5360,7169,2,300,,
5374,5374,0,240,,
5381,5381,0,240,,
5389,10671,0,240,,
5389,5325,0,240,,
5389,5389,0,240,,
5404,10163,2,420,,
5404,10642,0,240,,
5404,5404,0,240,,
5408,5919,0,240,,
5408,5960,0,240,,
5410,5285,0,240,,
5410,6113,2,300,,
5410,6478,0,240,,
542,4887,0,240,,
5428,5428,0,240,,
5431,5431,0,240,,
5431,5548,2,360,,
5431,6089,2,360,,
5435,5435,0,240,,
5436,11704,0,240,,
5436,5436,0,240,,
5436,5542,0,240,,
5436,6139,0,240,,
5436,6174,0,240,,
5436,6340,2,300,,
5436,8854,0,240,,
5437,5437,0,240,,
5445,5445,0,240,,
5446,5526,2,360,,
5446,5528,2,360,,
5448,5524,2,300,,
5448,6186,2,300,,
545,11403,2,300,,
545,218,2,360,,
545,329,2,300,,
545,545,0,240,,
545,9136,0,240,,
5456,11074,0,240,,
5456,5456,0,240,,
5456,5516,2,300,,
5456,6459,0,240,,
5458,5514,2,300,,
5458,5703,2,360,,
5463,5463,0,240,,
5463,5510,2,300,,
5463,5634,2,300,,
5463,5744,2,300,,
5464,11858,0,240,,
5464,11860,0,240,,
5464,11861,0,240,,
5464,5464,0,240,,
5464,5509,0,240,,
5464,5593,0,240,,
5464,5633,0,240,,
5464,5700,0,240,,
5464,5743,0,240,,
5464,6000,0,240,,
5464,6077,0,240,,
5474,11077,2,300,,
5474,11078,2,300,,
549,10966,0,240,,
549,10967,2,360,,
5494,10880,2,120,,
5494,11764,2,300,,
5494,11882,0,240,,
5494,5045,2,120,,
5494,5122,2,120,,
5494,5262,2,120,,
5494,5667,2,120,,
5494,5768,2,120,,
5494,5769,2,120,,
5494,5793,2,120,,
5494,6467,2,120,,
5498,11077,2,360,,
5498,11078,2,360,,
55,55,0,240,,
5505,5638,2,300,,
5505,5697,2,360,,
5507,5507,0,240,,
5509,11858,0,240,,
5509,11860,0,240,,
5509,11861,0,240,,
5509,12949,0,240,,
5509,5464,0,240,,
5509,5509,0,240,,
5509,5593,0,240,,
5509,5633,0,240,,
5509,5700,0,240,,
5509,5743,0,240,,
5509,6000,0,240,,
5509,6077,0,240,,
5514,5514,0,240,,
5516,11074,0,240,,
5516,6459,0,240,,
5528,5446,0,240,,
5528,5528,0,240,,
5531,6094,2,300,,
5532,5444,2,300,,
5533,9021,2,300,,
5535,11755,0,240,,
5535,5441,0,240,,
5538,5538,0,240,,
5539,5539,0,240,,
5540,6341,0,240,,
5542,11704,0,240,,
5542,13013,0,240,,
5542,5542,0,240,,
5542,6088,0,240,,
5542,6174,0,240,,
5542,6195,2,360,,
5542,6340,2,300,,
5543,11704,2,420,,
5543,13013,2,420,,
5543,5436,2,300,,
5543,5543,0,240,,
5543,6139,0,240,,
5543,6174,2,360,,
5543,6195,2,300,,
5543,6340,2,300,,
5543,8854,2,360,,
5547,5432,2,300,,
5547,5547,0,240,,
5547,6321,2,360,,
5553,4845,0,240,,
5553,4939,0,240,,
5553,5093,2,120,,
5553,5230,0,240,,
5553,5244,0,240,,
5553,5997,2,120,,
5553,6080,2,120,,
5553,6455,0,240,,
5555,5555,0,240,,
5557,12944,2,300,,
5557,12945,2,360,,
5557,5557,0,240,,
5557,5628,2,360,,
5557,5629,0,240,,
5561,11122,0,240,,
5561,5583,0,240,,
5567,4925,0,240,,
5567,4933,0,240,,
5583,11122,0,240,,
5583,5561,0,240,,
5583,5583,0,240,,
5583,5623,0,240,,
5585,5621,0,240,,
5585,6464,0,240,,
5588,5588,0,240,,
5591,5596,0,240,,
5591,5706,2,300,,
5591,6078,0,240,,
5593,11858,0,240,,
5593,11860,0,240,,
5593,11861,2,300,,
5593,12949,0,240,,
5593,5464,0,240,,
5593,5509,0,240,,
5593,5593,0,240,,
5593,5633,0,240,,
5593,5700,0,240,,
5593,5743,0,240,,
5593,6000,0,240,,
5593,6077,0,240,,
5596,5591,2,300,,
5596,5596,0,240,,
5596,6078,2,300,,
56,11016,0,240,,
56,114,0,240,,
5601,5621,0,240,,
5601,6464,0,240,,
561,12670,2,300,,
561,287,2,300,,
5615,4925,2,360,,
5615,4933,0,240,,
5621,5585,0,240,,
5621,5601,0,240,,
5623,11122,0,240,,
5623,5561,0,240,,
5623,5583,0,240,,
5623,5623,0,240,,
5628,12944,2,360,,
5628,12945,2,360,,
5628,5629,0,240,,
5629,12944,2,300,,
5629,5557,0,240,,
5629,5628,0,240,,
5631,5631,0,240,,
5633,11858,0,240,,
5633,11860,0,240,,
5633,11861,0,240,,
5633,12949,0,240,,
5633,5464,0,240,,
5633,5593,0,240,,
5633,5700,0,240,,
5633,5743,0,240,,
5633,6000,0,240,,
5633,6077,0,240,,
5637,5467,2,300,,
5641,5708,0,240,,
5641,5737,0,240,,
5644,5690,0,240,,
5644,6462,0,240,,
5651,11131,0,240,,
5651,11132,0,240,,
5656,5034,0,240,,
5656,5055,0,240,,
5659,5117,0,240,,
5659,5127,0,240,,
5661,5673,2,300,,
5661,5837,0,240,,
5664,5670,0,240,,
5664,5722,2,300,,
5665,5665,0,240,,
5665,5668,0,240,,
5666,5668,2,300,,
5675,5117,0,240,,
5675,5127,0,240,,
5678,5034,0,240,,
5678,5055,0,240,,
5683,11131,0,240,,
5683,11132,0,240,,
569,110,0,240,,
569,59,2,300,,
569,60,2,300,,
5693,5708,2,300,,
5693,5737,0,240,,
5697,5467,2,360,,
5700,11858,0,240,,
5700,11860,0,240,,
5700,11861,2,300,,
5700,12949,0,240,,
5700,5464,0,240,,
5700,5509,0,240,,
5700,5593,0,240,,
5700,5633,0,240,,
5700,5700,0,240,,
5700,5743,0,240,,
5700,6000,0,240,,
5700,6077,0,240,,
5706,6078,0,240,,
5708,5641,0,240,,
5708,5693,2,300,,
5715,11133,0,240,,
5715,11134,0,240,,
5719,5037,0,240,,
5719,5052,0,240,,
5725,5037,0,240,,
5725,5052,0,240,,
5729,11133,0,240,,
5729,11134,0,240,,
5737,5641,2,300,,
5737,5693,0,240,,
5741,5703,2,300,,
5743,5509,0,240,,
5761,5796,2,360,,
5762,13052,0,240,,
5762,6480,0,240,,
5769,10880,0,240,,
5769,10881,0,240,,
5769,11764,0,240,,
5769,11882,0,240,,
5769,5045,0,240,,
5769,5122,0,240,,
5769,5262,0,240,,
5769,5494,0,240,,
5769,5667,0,240,,
5769,5668,0,240,,
5769,5768,0,240,,
5769,5769,0,240,,
5769,5793,0,240,,
5769,5891,0,240,,
5769,6467,2,300,,
5769,8057,2,300,,
5769,8060,2,300,,
5776,13052,2,300,,
5777,5761,0,240,,
5777,5777,0,240,,
5781,11135,0,240,,
5781,5797,0,240,,
5792,5745,2,300,,
5792,5937,2,360,,
5797,11135,0,240,,
5797,5781,0,240,,
5797,5797,0,240,,
5801,5955,0,240,,
5801,6004,0,240,,
5803,5954,0,240,,
5803,6114,0,240,,
5805,5287,2,360,,
5805,5288,2,360,,
5811,5820,0,240,,
5811,8967,0,240,,
5813,11490,0,240,,
5813,5818,0,240,,
5813,5909,0,240,,
5815,11664,2,300,,
5815,5180,2,360,,
5815,5183,2,300,,
5815,5815,0,240,,
5815,9720,0,240,,
582,582,0,240,,
5826,11592,0,240,,
5826,5287,2,300,,
5826,5288,2,360,,
5826,5805,0,240,,
5826,5826,0,240,,
5828,5954,0,240,,
5828,6114,0,240,,
5830,5955,0,240,,
5830,6004,0,240,,
5834,5761,2,300,,
5834,5777,2,300,,
584,405,0,240,,
584,4887,2,480,,
584,542,2,540,,
584,584,0,240,,
5844,5844,0,240,,
5844,8056,2,300,,
5844,8061,2,300,,
5845,9929,2,300,,
585,11473,2,300,,
585,585,0,240,,
5854,10159,0,240,,
5860,5845,0,240,,
5860,5860,0,240,,
5860,9929,2,300,,
5862,5844,0,240,,
5869,5069,0,240,,
5890,10914,0,240,,
5890,5148,0,240,,
5890,5252,0,240,,
5890,7639,0,240,,
59,11113,2,300,,
59,322,2,300,,
59,569,2,300,,
5918,11137,0,240,,
5918,9452,0,240,,
5919,5295,0,240,,
5919,5408,0,240,,
5935,11907,2,300,,
5935,5938,2,300,,
5935,6015,2,300,,
5954,5803,0,240,,
5954,5828,0,240,,
5955,5801,0,240,,
5955,5830,0,240,,
596,596,0,240,,
5960,5295,0,240,,
5960,5408,0,240,,
5961,11137,0,240,,
5961,9452,0,240,,
5975,13018,0,240,,
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5436,2,240,,
6088,5542,2,300,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,0,240,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6113,6478,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,14254231,14253457
613,613,4,0,14254232,14253459
613,613,4,0,14254233,14253458
613,613,4,0,14254234,14253479
613,613,4,0,14254235,14253562
613,613,4,0,14254236,14253512
613,613,4,0,14254237,14253566
613,613,4,0,14254238,14253461
613,613,4,0,14254239,14253497
613,613,4,0,14254240,14253507
613,613,4,0,14254241,14253534
613,613,4,0,14254242,14253536
613,613,4,0,14254243,14253535
613,613,4,0,14254244,14253537
613,613,4,0,14254245,14253529
613,613,4,0,14254246,14253530
613,613,4,0,14254247,14253503
613,613,4,0,14254248,14253471
613,613,4,0,14254249,14253568
613,613,4,0,14254250,14253519
613,613,4,0,14254251,14253557
613,613,4,0,14254252,14253491
613,613,4,0,14254253,14253499
613,613,4,0,14254254,14253525
613,613,4,0,14254255,14253508
613,613,4,0,14254256,14253488
613,613,4,0,14254257,14253480
613,613,4,0,14254258,14253468
613,613,4,0,14254259,14253517
613,613,4,0,14254260,14253544
613,613,4,0,14254261,14253473
613,613,4,0,14254262,14253509
613,613,4,0,14254263,14253542
613,613,4,0,14254264,14253510
613,613,4,0,14254265,14253463
613,613,4,0,14254266,14253520
613,613,4,0,14254267,14253481
613,613,4,0,14254268,14253466
613,613,4,0,14254269,14253543
613,613,4,0,14254270,14253550
613,613,4,0,14254271,14253514
613,613,4,0,14254272,14253556
613,613,4,0,14254273,14253502
613,613,4,0,14254274,14253462
613,613,4,0,14254275,14253539
613,613,4,0,14254276,14253538
613,613,4,0,14254277,14253540
613,613,4,0,14254278,14253506
613,613,4,0,14254279,14253505
613,613,4,0,14254280,14253467
613,613,4,0,14254281,14253492
613,613,4,0,14254282,14253524
613,613,4,0,14254283,14253464
613,613,4,0,14254284,14253465
613,613,4,0,14254285,14253563
613,613,4,0,14254286,14253547
613,613,4,0,14254287,14253477
613,613,4,0,14254288,14253483
613,613,4,0,14254289,14253555
613,613,4,0,14254290,14253516
613,613,4,0,14254291,14253476
613,613,4,0,14254292,14253546
613,613,4,0,14254293,14253560
613,613,4,0,14254294,14253469
613,613,4,0,14254295,14253528
613,613,4,0,14254296,14253495
613,613,4,0,14254297,14253482
613,613,4,0,14254298,14253478
613,613,4,0,14254299,14253484
613,613,4,0,14254300,14253521
613,613,4,0,14254301,14253496
613,613,4,0,14254302,14253554
613,613,4,0,14254303,14253460
613,613,4,0,14254304,14253573
613,613,4,0,14254305,14253494
613,613,4,0,14254306,14253515
613,613,4,0,14254307,14253549
613,613,4,0,14254308,14253569
613,613,4,0,14254309,14253485
613,613,4,0,14254310,14253526
613,613,4,0,14254311,14253472
613,613,4,0,14254312,14253513
613,613,4,0,14254313,14253487
613,613,4,0,14254314,14253567
613,613,4,0,14254315,14253518
613,613,4,0,14254316,14253511
613,613,4,0,14254317,14253533
613,613,4,0,14254318,14253561
613,613,4,0,14254319,14253504
613,613,4,0,14254320,14253501
613,613,4,0,14254321,14253490
613,613,4,0,14254322,14253475
613,613,4,0,14254323,14253559
613,613,4,0,14254324,14253522
613,613,4,0,14254325,14253523
613,613,4,0,14254326,14253545
613,613,4,0,14254327,14253570
613,613,4,0,14254328,14253571
613,613,4,0,14254329,14253564
613,613,4,0,14254330,14253531
613,613,4,0,14254331,14253527
613,613,4,0,14254332,14253532
613,613,4,0,14254333,14253486
613,613,4,0,14254334,14253541
613,613,4,0,14254335,14253470
613,613,4,0,14254336,14253489
613,613,4,0,14254337,14253498
613,613,4,0,14254338,14253572
613,613,4,0,14254339,14253553
613,613,4,0,14254340,14253551
613,613,4,0,14254341,14253558
613,613,4,0,14254342,14253552
613,613,4,0,14254343,14253500
613,613,4,0,14254344,14253548
613,613,4,0,14254345,14253493
613,613,4,0,14254346,14253565
613,613,4,0,14254347,14253574
613,613,4,0,14254348,14253474
613,613,4,0,14254349,14253575
613,613,4,0,14254350,14253576
613,613,4,0,14254351,14253577
613,613,4,0,14254352,14253578
613,613,4,0,14254353,14253579
613,613,4,0,14254354,14253580
613,613,4,0,14254355,14253581
613,613,4,0,14254461,14253734
613,613,4,0,14254462,14253762
613,613,4,0,14254463,14253729
613,613,4,0,14254464,14253749
613,613,4,0,14254465,14253779
613,613,4,0,14254466,14253788
613,613,4,0,14254467,14253748
613,613,4,0,14254468,14253756
613,613,4,0,14254469,14253773
613,613,4,0,14254470,14253782
613,613,4,0,14254471,14253743
613,613,4,0,14254472,14253757
613,613,4,0,14254473,14253766
613,613,4,0,14254474,14253763
613,613,4,0,14254475,14253760
613,613,4,0,14254476,14253750
613,613,4,0,14254477,14253783
613,613,4,0,14254478,14253776
613,613,4,0,14254479,14253796
613,613,4,0,14254480,14253731
613,613,4,0,14254481,14253767
613,613,4,0,14254482,14253732
613,613,4,0,14254483,14253718
613,613,4,0,14254484,14253777
613,613,4,0,14254485,14253713
613,613,4,0,14254486,14253715
613,613,4,0,14254487,14253714
613,613,4,0,14254488,14253780
613,613,4,0,14254489,14253784
613,613,4,0,14254490,14253730
613,613,4,0,14254491,14253781
613,613,4,0,14254492,14253708
613,613,4,0,14254493,14253755
613,613,4,0,14254494,14253723
613,613,4,0,14254495,14253769
613,613,4,0,14254496,14253798
613,613,4,0,14254497,14253739
613,613,4,0,14254498,14253716
613,613,4,0,14254499,14253800
613,613,4,0,14254500,14253736
613,613,4,0,14254501,14253770
613,613,4,0,14254502,14253794
613,613,4,0,14254503,14253792
613,613,4,0,14254504,14253722
613,613,4,0,14254505,14253738
613,613,4,0,14254506,14253737
613,613,4,0,14254507,14253707
613,613,4,0,14254508,14253772
613,613,4,0,14254509,14253741
613,613,4,0,14254510,14253795
613,613,4,0,14254511,14253746
613,613,4,0,14254512,14253759
613,613,4,0,14254513,14253797
613,613,4,0,14254514,14253753
613,613,4,0,14254515,14253764
613,613,4,0,14254516,14253705
613,613,4,0,14254517,14253799
613,613,4,0,14254518,14253751
613,613,4,0,14254519,14253786
613,613,4,0,14254520,14253775
613,613,4,0,14254521,14253747
613,613,4,0,14254522,14253778
613,613,4,0,14254523,14253768
613,613,4,0,14254524,14253752
613,613,4,0,14254525,14253793
613,613,4,0,14254526,14253725
613,613,4,0,14254527,14253724
613,613,4,0,14254528,14253721
613,613,4,0,14254529,14253711
613,613,4,0,14254530,14253710
613,613,4,0,14254531,14253785
613,613,4,0,14254532,14253706
613,613,4,0,14254533,14253754
613,613,4,0,14254534,14253727
613,613,4,0,14254535,14253728
613,613,4,0,14254536,14253733
613,613,4,0,14254537,14253744
613,613,4,0,14254538,14253717
613,613,4,0,14254539,14253790
613,613,4,0,14254540,14253758
613,613,4,0,14254541,14253771
613,613,4,0,14254542,14253712
613,613,4,0,14254543,14253791
613,613,4,0,14254544,14253789
613,613,4,0,14254545,14253726
613,613,4,0,14254546,14253745
613,613,4,0,14254547,14253740
613,613,4,0,14254548,14253787
613,613,4,0,14254549,14253709
613,613,4,0,14254550,14253774
613,613,4,0,14254551,14253720
613,613,4,0,14254552,14253719
613,613,4,0,14254553,14253761
613,613,4,0,14254554,14253742
613,613,4,0,14254555,14253765
613,613,4,0,14254556,14253735
613,613,4,0,14254557,14253801
613,613,4,0,14254558,14253802
613,613,4,0,14254559,14253803
613,613,4,0,14254560,14253804
613,613,4,0,14254561,14253805
613,613,4,0,14254562,14253806
613,613,4,0,14254563,14253807
613,613,4,0,14254660,14254001
613,613,4,0,14254661,14253971
613,613,4,0,14254662,14253976
613,613,4,0,14254663,14253988
613,613,4,0,14254664,14254008
613,613,4,0,14254665,14253954
613,613,4,0,14254666,14253955
613,613,4,0,14254667,14253922
613,613,4,0,14254668,14253961
613,613,4,0,14254669,14254007
613,613,4,0,14254670,14253998
613,613,4,0,14254671,14253963
613,613,4,0,14254672,14253960
613,613,4,0,14254673,14253932
613,613,4,0,14254674,14253913
613,613,4,0,14254675,14253966
613,613,4,0,14254676,14253977
613,613,4,0,14254677,14253919
613,613,4,0,14254678,14253957
613,613,4,0,14254679,14253952
613,613,4,0,14254680,14253980
613,613,4,0,14254681,14253978
613,613,4,0,14254682,14253989
613,613,4,0,14254683,14253944
613,613,4,0,14254684,14253967
613,613,4,0,14254685,14253920
613,613,4,0,14254686,14253974
613,613,4,0,14254687,14253993
613,613,4,0,14254688,14253987
613,613,4,0,14254689,14253983
613,613,4,0,14254690,14254005
613,613,4,0,14254691,14253999
613,613,4,0,14254692,14253994
613,613,4,0,14254693,14253992
613,613,4,0,14254694,14254000
613,613,4,0,14254695,14253995
613,613,4,0,14254696,14253938
613,613,4,0,14254697,14253986
613,613,4,0,14254698,14253923
613,613,4,0,14254699,14253926
613,613,4,0,14254700,14253927
613,613,4,0,14254701,14254004
613,613,4,0,14254702,14253929
613,613,4,0,14254703,14253943
613,613,4,0,14254704,14253964
613,613,4,0,14254705,14253979
613,613,4,0,14254706,14253939
613,613,4,0,14254707,14253940
613,613,4,0,14254708,14253997
613,613,4,0,14254709,14253965
613,613,4,0,14254710,14253951
613,613,4,0,14254711,14253934
613,613,4,0,14254712,14253935
613,613,4,0,14254713,14253936
613,613,4,0,14254714,14253962
613,613,4,0,14254715,14253959
613,613,4,0,14254716,14253916
613,613,4,0,14254717,14253917
613,613,4,0,14254718,14253941
613,613,4,0,14254719,14253942
613,613,4,0,14254720,14253968
613,613,4,0,14254721,14253985
613,613,4,0,14254722,14253982
613,613,4,0,14254723,14254006
613,613,4,0,14254724,14253975
613,613,4,0,14254725,14253949
613,613,4,0,14254726,14253990
613,613,4,0,14254727,14253950
613,613,4,0,14254728,14254003
613,613,4,0,14254729,14253933
613,613,4,0,14254730,14253946
613,613,4,0,14254731,14253947
613,613,4,0,14254732,14253970
613,613,4,0,14254733,14253984
613,613,4,0,14254734,14253973
613,613,4,0,14254735,14253953
613,613,4,0,14254736,14253991
613,613,4,0,14254737,14253945
613,613,4,0,14254738,14253972
613,613,4,0,14254739,14253956
613,613,4,0,14254740,14254009
613,613,4,0,14254741,14253948
613,613,4,0,14254742,14254002
613,613,4,0,14254743,14253915
613,613,4,0,14254744,14253918
613,613,4,0,14254745,14253921
613,613,4,0,14254746,14253925
613,613,4,0,14254747,14253930
613,613,4,0,14254748,14253924
613,613,4,0,14254749,14253931
613,613,4,0,14254750,14253958
613,613,4,0,14254751,14253981
613,613,4,0,14254752,14253996
613,613,4,0,14254753,14253937
613,613,4,0,14254754,14253928
613,613,4,0,14254755,14253914
613,613,4,0,14254756,14253969
613,613,4,0,14254757,14254010
613,613,4,0,14254758,14254011
6132,12395,2,420,,
6132,9062,2,360,,
6133,12395,2,300,,
6133,6095,2,300,,
6133,9062,0,240,,
6139,11704,2,300,,
6139,13013,2,300,,
6139,5436,0,240,,
6139,5542,0,240,,
6139,5543,0,240,,
6139,6088,0,240,,
6139,6139,0,240,,
6139,6174,0,240,,
6139,6195,2,300,,
6139,8854,0,240,,
6146,6146,0,240,,
6146,6222,0,240,,
6146,6223,0,240,,
6148,6148,0,240,,
6148,6220,0,240,,
6153,6280,0,240,,
6154,6214,0,240,,
616,1487,2,480,,
6166,6166,2,180,,
6167,6343,0,240,,
6167,6354,2,300,,
6172,6172,0,240,,
6172,6197,2,300,,
6172,6357,0,240,,
6173,5542,2,420,,
6173,5543,2,300,,
6173,6174,2,300,,
6173,6195,2,300,,
6173,6340,2,300,,
6173,6357,2,300,,
6173,8854,2,360,,
6174,11704,2,300,,
6174,13013,2,360,,
6174,5436,0,240,,
6174,5542,0,240,,
6174,5543,2,360,,
6174,6088,2,360,,
6174,6139,0,240,,
6174,6174,0,240,,
6174,6195,2,300,,
6174,6340,2,300,,
6174,8854,0,240,,
6175,10437,0,240,,
6194,10437,0,240,,
6194,6175,0,240,,
6194,6466,0,240,,
6195,5542,2,360,,
6195,5543,2,300,,
6195,6088,0,240,,
6195,6139,2,360,,
6195,6174,2,420,,
6195,6195,0,240,,
6195,6340,2,300,,
6195,8854,2,360,,
6198,6198,0,240,,
6204,6164,0,240,,
6204,6204,0,240,,
6214,6154,0,240,,
6214,6214,0,240,,
6215,6153,0,240,,
6215,6215,0,240,,
6215,6280,0,240,,
6217,6151,0,240,,
6217,6217,0,240,,
6217,6373,2,300,,
6219,6149,0,240,,
6220,6220,0,240,,
6222,6223,0,240,,
6230,6230,0,240,,
6230,6351,0,240,,
6247,6247,0,240,,
6247,6312,0,240,,
6255,6255,0,240,,
6256,6303,0,240,,
